cell_type	gene	n_frail	n_healthy_old_non_frail	log2cpm_difference	p_value	adj_p_value_bh	test
CD8_T	KDM3A	5	6	-1.4520075114009634	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COMMD5	5	6	1.260363730110151	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TSPYL1	5	6	-0.8516112402307074	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HSF2	5	6	-0.559961776150506	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CCDC107	5	6	0.5511418893344571	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	NCOA7	5	6	-0.9546032474527335	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	AKAP7	5	6	1.029373100492628	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PRImmunityAgeing2026	5	6	0.6412645251637956	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	B4GALT1	5	6	-0.7373306553321068	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DNAJA1	5	6	0.42634970118496884	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TMEM161B-AS1	5	6	0.6288368793246408	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TMEM161B	5	6	-0.9258740354865616	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SUPV3L1	5	6	-0.7910718491885156	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ANK3	5	6	-1.2468099397553662	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ARID4A	5	6	-0.7376561901010437	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SSX2IP	5	6	-0.9813045314247182	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DDHD1	5	6	-0.9797623085509795	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ARF6	5	6	0.4831181237851654	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RP11-305L7.3	5	6	1.3237058420778334	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ASCC3	5	6	-0.48403041456204754	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SEMA4D	5	6	0.6897922398261125	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	UBQLN1	5	6	-0.7283055194595516	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SMARCE1	5	6	-0.47720507782928046	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CDK12	5	6	-1.087639710191934	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CCL5	5	6	0.27684162569024906	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GCC2	5	6	-1.225459806744606	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	AC069363.1	5	6	1.9022969998227404	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ARL4D	5	6	1.178534223839233	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COX6B1	5	6	0.49201444583012144	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DUSP2	5	6	1.110976282949311	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	EZH1	5	6	-1.1932431728230242	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GTF3C6	5	6	0.7893881093726609	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CDK19	5	6	-0.9002796871891481	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ATP13A2	5	6	1.480166031058292	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	LGALS9	5	6	1.0016325122709326	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	POLR2D	5	6	0.48695943637824346	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PTPN18	5	6	0.5405191290248057	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SSH2	5	6	-0.6144931317254905	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CCDC93	5	6	-1.2000008151287034	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MARCH8	5	6	-0.7624472689403476	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	FAM172A	5	6	-0.8707787126747153	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MAPK8	5	6	-0.7529238426758491	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TIMM23	5	6	0.5478726880012212	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	USP13	5	6	0.8234249220089551	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DNAJC19	5	6	0.2287679618194911	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	KLHL24	5	6	-1.0725394661165284	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SNAPC1	5	6	-2.0002598995345373	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DAAM1	5	6	-1.2888170167718531	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	LMO4	5	6	0.5000591381325412	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PTOV1	5	6	1.6489633814428162	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	IRF2BPL	5	6	1.2811670005524518	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SLIRP	5	6	0.9592503894243434	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SEC61B	5	6	0.3202358288769984	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SLC35D2	5	6	1.8822319491123205	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MFSD14B	5	6	0.5516042530041814	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	BOLA1	5	6	-1.3164236707799557	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HIST2H2AB	5	6	-1.5934508296257874	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HIST2H2AC	5	6	-1.4611807767155947	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SPOPL	5	6	-1.4078024124844135	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ZEB2	5	6	-0.8809181455732684	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TRAPPC1	5	6	0.6566751369775616	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	AAED1	5	6	2.5449437955149454	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	OTUD3	5	6	-1.1983943113157673	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MANEA-AS1	5	6	-1.370189172550041	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MCL1	5	6	-1.0485538058781616	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ZFP14	5	6	-1.2194833658398032	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GLRX5	5	6	2.4869446921999274	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DVL2	5	6	0.6193329806346828	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	FAM135A	5	6	-1.1535694625788553	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SNX30	5	6	-0.8368460400620981	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COX7A2	5	6	0.3683822555236542	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TXN	5	6	0.7521627702267013	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	EIF4A1	5	6	0.9281100916570031	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	NR4A2	5	6	0.9599501346688228	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GPS2	5	6	0.7893355614500077	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COQ6	5	6	-0.542009614878634	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	LNPEP	5	6	-0.8571929876874593	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PPIP5K2	5	6	-0.606258320028271	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MPP7	5	6	-1.2818311741721011	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TDP1	5	6	-0.5679054743004972	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GTF2B	5	6	0.33045004101483944	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SEL1L	5	6	-1.1381653705826809	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TFDP2	5	6	-0.46471072773059685	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CWC22	5	6	-1.218355889790546	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RC3H2	5	6	-0.38625834426142536	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PSMB6	5	6	0.3852363747991463	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PFN1	5	6	0.9583823574529902	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RNF167	5	6	0.9146878129149059	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ZZEF1	5	6	-0.985402497416116	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HKLuo2022	5	6	-1.0111048806733902	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RBMS1	5	6	0.6742369022521206	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ACYP1	5	6	1.6802695118857844	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	OTUD1	5	6	0.959550644393321	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ST8SIA6	5	6	1.3326291945353785	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PRKCQ	5	6	-0.6871452611634821	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ATP5C1	5	6	0.5917449835558033	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	KLF6	5	6	-1.6674879071902478	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MTA1	5	6	1.7307383778933754	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PFDN1	5	6	0.39242516538905914	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ATF4	5	6	0.33702597406617674	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	NUP214	5	6	-1.2444545278916062	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	UBAgingCell2026	5	6	-0.8324626579741983	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RNF115	5	6	-0.9106173878948063	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ORMDL1	5	6	0.38369837769843773	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COTL1	5	6	2.0011932316037777	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	NCAPD3	5	6	-1.134594493038811	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	YRDC	5	6	1.942188420559273	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PRRC1	5	6	-0.8675461331651828	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MSANTD2	5	6	-0.8283947796015756	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	FAM69A	5	6	-1.614855938595877	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GOLGA8B	5	6	-1.0000459877368888	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	KLF13	5	6	-0.7122563694614019	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	APBA2	5	6	-0.4906295920833452	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	XRN1	5	6	-1.0333211673703335	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	KCTD20	5	6	-0.5714278376310178	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CMTLuo2022	5	6	-0.5895312118844052	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	GMFG	5	6	0.520499611167283	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CASP8	5	6	-0.9474308358094525	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	FAM126B	5	6	-0.7403904520502413	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ORC2	5	6	-0.7636757845737336	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COQ10B	5	6	0.5044768215285735	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SORL1	5	6	-1.0636547940351466	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	EVA1B	5	6	1.0790219787000894	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	THRAP3	5	6	-0.7829376456021739	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SKP1	5	6	0.21881020142038032	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SLC37A4	5	6	1.20811899515879	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TP53BP1	5	6	-1.0659804338175571	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	BAX	5	6	0.6380179564397448	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ASTE1	5	6	-0.722050861750458	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DDX6	5	6	-0.8872440487710405	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CTDSPL2	5	6	-0.8931124722271457	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	OSBPL11	5	6	-0.9576920328580263	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RPS27L	5	6	0.620865018293677	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ZNF280D	5	6	-0.5689398240684644	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SPICE1	5	6	-1.369606765342862	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SUN2	5	6	1.4717278701594214	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	WDR46	5	6	0.7151934893692635	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PIKFYVE	5	6	-1.2571184547151248	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	EXOSC6	5	6	0.7893911951817962	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PDF	5	6	0.9894896630884489	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ATIC	5	6	0.7311965415188064	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	THAP11	5	6	0.8635908773483831	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	USP37	5	6	-1.2991402815055046	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ARPC2	5	6	0.34802673005713736	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RABL6	5	6	1.5630760951039289	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DNLZ	5	6	2.1909300125105506	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PPP1R18	5	6	0.6870178810495551	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RQCD1	5	6	-0.7652478372879807	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	POLR2C	5	6	0.2561870997775584	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ANKZF1	5	6	-1.0669563511591598	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	USB1	5	6	0.9598952478790146	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PLD3	5	6	0.5110889288791522	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MT1X	5	6	1.4549051880041892	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	APOBEC3D	5	6	-0.5766674406436292	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TTC12	5	6	-1.1746168151991452	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PTS	5	6	0.7040879335216292	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	IK	5	6	-0.5009791634801841	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	USP8	5	6	-0.6262545880462795	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DUT	5	6	1.082491251045191	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COX17	5	6	0.655212957641977	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TMEM39A	5	6	-0.8828227000652182	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	LRRC58	5	6	-0.7713204760063119	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DNAJA2	5	6	-0.4540112618142027	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	VKORC1	5	6	1.6490961000790962	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	POLR2L	5	6	0.7128549968770592	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	IRF7	5	6	0.9937484450142282	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HRAS	5	6	1.7392896162085152	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CLPX	5	6	-0.4762839031394748	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HERC1	5	6	-1.184313413879015	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ANXA2	5	6	0.9054225084415721	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CEP57	5	6	-0.7222720872698272	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CGGBP1	5	6	-0.45702693554296303	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PPP5C	5	6	1.0480988166759433	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SAE1	5	6	0.8368644173028335	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PIAS1	5	6	-0.8683976457002363	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	C15orf61	5	6	0.5617458697570985	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	IQCH-AS1	5	6	0.8316397930747887	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	VASP	5	6	0.9289235747013427	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ATXN7	5	6	-0.4842463127724086	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	THOC7	5	6	0.6970821717893232	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HIST1H1C	5	6	-1.039101136302616	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MICALL1	5	6	1.1850670433940333	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HIST1H2AG	5	6	-1.916478736894219	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HMGN4	5	6	0.5204786889386508	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	BTN2A1	5	6	-1.0311323711018292	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ARMC5	5	6	0.8384383323732885	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SRCAP	5	6	-0.9092801192901083	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	C16orf54	5	6	-1.5160411805424419	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	ALDOA	5	6	0.48431250197572595	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	INO80E	5	6	0.5893877050947953	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TOMM22	5	6	0.8209982362762984	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	NUP98	5	6	-0.8562112133224566	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HIST1H2AM	5	6	-1.0957092153162593	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SERTAD3	5	6	1.3847489835028144	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	DUSP28	5	6	0.5115478446048365	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	XPO6	5	6	-0.6406818212813086	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	THAP4	5	6	0.49652440267449993	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	STK25	5	6	0.9544216853052294	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HIST1H2BC	5	6	-2.4220852142796936	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	SIN3A	5	6	-0.6916340500874512	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	CSK	5	6	1.3032429050774477	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	COMMD4	5	6	0.5899233700534081	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	HEXA	5	6	-0.43174029496827604	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PKM	5	6	0.9701353065412475	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	RP11-849H4.4	5	6	-1.5060504398377719	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TCIRG1	5	6	0.43162458384230273	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	FOSB	5	6	-1.2424290546823675	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	AKAP13	5	6	-0.7812358306949045	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	WDR73	5	6	-1.0803825599114076	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	MESDC1	5	6	0.8706477202324816	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	C11orf58	5	6	-0.3247310839452444	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	TPMT	5	6	0.7917160192712451	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
CD8_T	PDE3B	5	6	-1.765651448168338	0.004329004329004329	0.0959243117759138	Mann-Whitney U donor pseudobulk logCPM
