cell_type	gene	n_frail_F	n_healthy_old_non_frail_F	mean_log2cpm_frail_F	mean_log2cpm_healthy_old_non_frail_F	log2cpm_difference_frail_minus_control_F_only	cliffs_delta	p_value	test	adj_p_value_bh
Monocyte_CD14	CPNE3	5	3	5.073233926811352	5.623796816742089	-0.5505628899307364	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CPSF2	5	3	2.3884295282128223	3.3508350592335225	-0.9624055310207003	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CREBZF	5	3	2.7746633407606414	3.9775706760713057	-1.2029073353106643	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CRHR1	5	3	0.6808135856363895	0.8965411678289396	-0.21572758219255006	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CRIP3	5	3	1.158037450093081	0.7919063704575922	0.36613107963548885	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CROT	5	3	0.9143641284098758	1.8634748008799071	-0.9491106724700313	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CSNK2B	5	3	7.764091540997701	7.643122489257746	0.12096905173995509	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CSRNP1	5	3	7.762114110123255	7.178487582654603	0.5836265274686516	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTB-129P6.4	5	3	0.42657087687832407	0.7211871871282759	-0.29461631024995183	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTC-329D1.2	5	3	1.1971043918341093	1.3107429210673673	-0.11363852923325801	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTC-338M12.5	5	3	0.8117833882683266	0.9417644527828765	-0.12998106451454983	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTC-479C5.12	5	3	0.8127461300726342	1.6907649155236655	-0.8780187854510313	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTC-529I10.1	5	3	0.36887662538853944	0.7534713174949523	-0.3845946921064129	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2020K17.3	5	3	1.348079055955757	1.851779707027889	-0.503700651072132	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2020K17.4	5	3	0.6976440930498907	0.36656266681429	0.3310814262356007	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2033D15.3	5	3	1.3078239104983167	2.6233330408932622	-1.3155091303949455	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2083E4.6	5	3	0.5385457336975892	0.35573704801890016	0.18280868567868902	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2256P15.2	5	3	2.6105801240410487	2.314780382487099	0.2957997415539495	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2270L9.4	5	3	1.4478767875626393	1.9332639184433305	-0.4853871308806912	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2357A8.3	5	3	0.6007337394797798	1.1463985789224806	-0.5456648394427008	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2527I21.7	5	3	1.0366067953009614	0.6723475832369807	0.3642592120639807	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-2639E6.9	5	3	0.6160419569874727	0.4699964523952671	0.14604550459220556	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-3074O7.5	5	3	2.7544782751412216	2.926044511035523	-0.1715662358943013	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-3203P2.3	5	3	3.3056104358533096	2.4210495098596425	0.8845609259936671	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTD-3222D19.8	5	3	1.6141594217634463	2.0234973813813872	-0.40933795961794095	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTH	5	3	0.7031170197606921	0.5202240113329486	0.18289300842774348	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTIF	5	3	2.8160349829585685	3.2386508171618327	-0.4226158342032642	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTNNBL1	5	3	4.244274286573438	4.639884337732379	-0.39561005115894154	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CTSZ	5	3	7.407100755906505	7.196789942948681	0.2103108129578244	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CYB561D1	5	3	1.501037598051151	2.103546356073857	-0.6025087580227062	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CYBA	5	3	10.460163579526029	10.414166185768197	0.04599739375783152	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	CYTH3	5	3	2.255216922589999	2.6054637231862814	-0.35024680059628244	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DAP	5	3	5.543541971718989	5.611697816946258	-0.06815584522726859	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DARS2	5	3	0.8685388473798726	1.3168132744301702	-0.4482744270502975	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DBN1	5	3	1.3247429263013806	1.7587617278945251	-0.43401880159314454	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DBNDD2	5	3	4.317744994111225	4.050160058523488	0.26758493558773644	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DBR1	5	3	1.4837572362875693	1.8118593481184488	-0.32810211183087956	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DCAF11	5	3	4.514975147378739	4.837435030892026	-0.3224598835132868	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DCAKD	5	3	2.1783921205088292	1.731219087756403	0.44717303275242615	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDOST	5	3	6.092367305123529	6.236906261710835	-0.1445389565873052	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDT	5	3	7.174185622907183	7.346147964051862	-0.17196234114467845	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDX10	5	3	2.1299872648302483	2.869749643565168	-0.7397623787349197	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDX31	5	3	1.2828534895798358	1.6539920988601562	-0.3711386092803204	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDX39A	5	3	5.615697069262168	5.773360421202546	-0.15766335194037762	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDX3X	5	3	7.258150984426048	7.683482925814279	-0.42533194138823127	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDX58	5	3	3.0996375518810475	3.440200472533988	-0.34056292065294036	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DDX59	5	3	3.2958077465927786	3.7785437734867995	-0.48273602689402084	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DEF6	5	3	5.209431592189396	5.514410025339667	-0.3049784331502714	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DENND4B	5	3	4.603572103960151	4.988744705051129	-0.38517260109097773	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DENND5B	5	3	0.41522787796018934	0.6364938940744415	-0.22126601611425212	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DERL3	5	3	1.3900358710463938	0.924663186230529	0.4653726848158648	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DGKQ	5	3	1.967463918248572	2.443851807870639	-0.4763878896220668	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DGUOK-AS1	5	3	0.8701077324789044	0.63531825744603	0.2347894750328744	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DHRS4L2	5	3	4.083792520748771	4.333827488777488	-0.25003496802871705	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DIABLO	5	3	4.185300262224891	3.979170934073623	0.20612932815126817	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DIS3L2	5	3	2.8094260798552555	3.225898217424301	-0.41647213756904566	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DKFZP434I0714	5	3	0.6935149591641491	1.0819136462301175	-0.3883986870659685	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DLEC1	5	3	0.874032584149079	1.2874221571287945	-0.41338957297971546	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DMWD	5	3	1.2188494165763661	1.5432778245499723	-0.32442840797360617	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DNAJA3	5	3	1.801802685684716	2.0898603710958397	-0.28805768541112364	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DNAJB2	5	3	3.8092221138583042	3.6028440476491777	0.20637806620912658	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DNAJC14	5	3	1.9633838788181233	2.5219658659835544	-0.5585819871654312	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DNAJC25	5	3	3.1562950869336026	2.947281268219628	0.2090138187139745	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DNAJC7	5	3	5.58471130373278	6.187545736745982	-0.6028344330132018	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DPP4	5	3	0.9920828367423032	1.3542554381428256	-0.3621726014005223	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DPYD	5	3	5.861189478838115	6.593304871844666	-0.7321153930065503	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DRAXIN	5	3	0.7845873785663693	1.2505739635299324	-0.46598658496356316	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DTNBP1	5	3	3.638332737816114	3.8869333158691894	-0.24860057805307534	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DTWD1	5	3	2.281645623633658	2.719199267179663	-0.4375536435460048	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DTX3L	5	3	3.9298401476914435	4.438491102981589	-0.5086509552901459	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DTYMK	5	3	3.5762630817774443	3.375312802096117	0.20095027968132717	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DUSP10	5	3	3.8473126425681583	4.117077977670093	-0.2697653351019351	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DUSP28	5	3	3.8240796545897724	3.562095188397961	0.26198446619181137	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	DVL1	5	3	2.6948347049095034	2.1590632592767824	0.5357714456327209	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	E2F2	5	3	1.0000215493807034	1.9202554823162015	-0.920233932935498	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EBLN2	5	3	2.3757488995351173	2.5431990626240073	-0.16745016308889005	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EBPL	5	3	4.754215298816074	4.718698675162825	0.03551662365324937	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ECE1	5	3	5.778216841826905	6.1752449168496755	-0.3970280750227708	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EDEM1	5	3	4.915263132507363	5.020446719875616	-0.10518358736825295	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EEF1A1	5	3	13.088040240772608	12.951110184928154	0.13693005584445395	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EEF2K	5	3	2.137932207629613	2.281885970348995	-0.1439537627193821	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EGLN1	5	3	3.8477297244901423	4.285839567159259	-0.438109842669117	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EHD4	5	3	5.616899178553277	5.163551221308958	0.4533479572443193	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EIF2AK4	5	3	4.954140940563646	5.551376070974232	-0.5972351304105858	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EIF2B1	5	3	4.263421116602066	4.498164774170142	-0.23474365756807636	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EIF2B3	5	3	2.7435658808377315	3.0965321711021754	-0.3529662902644439	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EIF2S1	5	3	3.1653703866722713	3.5817707228101447	-0.4164003361378734	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EIF4G1	5	3	5.331800022575129	5.927631720178016	-0.595831697602887	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EIF5B	5	3	4.6784652178726915	5.556989698881112	-0.8785244810084203	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ELAVL1	5	3	4.879831766031628	4.517862514014498	0.36196925201713004	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EMB	5	3	5.8967877072184125	6.533385548976921	-0.6365978417585083	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EMC2	5	3	2.60635770235546	2.450514722879905	0.15584297947555514	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EMG1	5	3	2.759057472054805	3.0871526896884327	-0.3280952176336278	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EMILIN2	5	3	7.035346114634242	6.838195537731681	0.197150576902561	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ENDOD1	5	3	2.4103710132364613	3.0794813891166455	-0.6691103758801842	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ENHO	5	3	1.01935955892496	0.6396272188970542	0.3797323400279058	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ENOX2	5	3	3.053637424454389	3.5109957691184572	-0.4573583446640681	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ENSA	5	3	6.71907261614505	6.6039251916292345	0.11514742451581572	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EPHX2	5	3	0.7976553927258998	1.3220532584803577	-0.5243978657544579	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ERGIC3	5	3	7.030594668740621	7.088305293739069	-0.05771062499844781	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ERI1	5	3	1.991670453401035	2.4947921399725193	-0.5031216865714843	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ERICH6-AS1	5	3	0.8463145799724103	1.2511017526391293	-0.40478717266671893	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ERRFI1	5	3	0.8660651049103798	0.5057470102170011	0.3603180946933787	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ETAA1	5	3	1.292732812684024	2.0772709406773235	-0.7845381279932995	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	ETFDH	5	3	3.684908812762793	4.256148899497801	-0.571240086735008	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EVI5L	5	3	1.2241056307642988	1.694413470063272	-0.47030783929897324	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EXO5	5	3	0.8028552083792009	1.0796051733648993	-0.27674996498569837	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	EZR	5	3	6.689502244174068	6.866469134407541	-0.1769668902334729	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	F2R	5	3	2.487181160403222	3.0877745464206576	-0.6005933860174357	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAAH	5	3	2.7055708875456843	3.017299343993431	-0.3117284564477467	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM105A	5	3	4.067915630761401	4.484679348518693	-0.41676371775729226	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM117A	5	3	2.5419189818056687	3.2485621954442316	-0.706643213638563	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM118A	5	3	3.6574649089978735	4.742521974820851	-1.0850570658229772	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM159A	5	3	1.0335376752984886	1.3313044170027382	-0.29776674170424955	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM169A	5	3	1.2596525713467037	1.7534231706603582	-0.4937705993136545	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM192A	5	3	4.219531637949022	4.88365266273722	-0.6641210247881979	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM208A	5	3	4.606460247315804	5.135434242695303	-0.5289739953794994	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM216A	5	3	1.9847791725414736	1.6852026603949868	0.29957651214648684	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM234B	5	3	0.8632425473183286	1.4078371405447652	-0.5445945932264366	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM43A	5	3	2.6295562988192898	2.839905493676811	-0.21034919485752113	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM49B	5	3	6.755066992714267	6.969587625520544	-0.21452063280627698	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM50B	5	3	0.7198888545354326	1.0668867594658014	-0.34699790493036875	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM53C	5	3	3.9387560134443276	4.3266311575244165	-0.38787514408008894	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM63B	5	3	2.6069618978859572	3.739546679363636	-1.1325847814776786	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM71F2	5	3	0.8419646935339633	0.5739682218801159	0.26799647165384743	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM96A	5	3	6.516159694142674	6.277379862085604	0.23877983205707043	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FAM96B	5	3	6.544434371581657	6.3991324217560965	0.14530194982556033	0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FANCA	5	3	2.0776719134451413	2.55915106833012	-0.48147915488497883	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FASN	5	3	2.8651119229524644	3.1436423531514346	-0.27853043019897017	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FBXO30	5	3	2.089079930991815	2.467271132042073	-0.37819120105025794	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FBXO33	5	3	4.314269899088552	4.712672806427133	-0.3984029073385802	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FBXO44	5	3	2.2427685940459887	2.510568769679906	-0.26780017563391745	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
Monocyte_CD14	FBXO45	5	3	1.4657887881002754	2.008444900799547	-0.5426561126992715	-0.4666666666666667	0.39285714285714285	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.5943551046100354
