cell_type	gene	n_donors	n_frail	n_healthy_old_non_frail	n_F_series	n_OH_series	coef_frail_vs_healthy_adjusted_for_OH	ci95_low	ci95_high	p_value_group	coef_OH_platform	p_value_platform	r_squared	test	adj_p_value_bh_group
Monocyte_CD14	RP11-467P9.1	11	5	6	8	3	-0.39378256211344126	-0.9780901635907107	0.1905250393638282	0.15877032458308915	-0.6570424230521311	0.04897290578535598	0.4063362513872205	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3146820850484784
Monocyte_CD14	AP000442.1	11	5	6	8	3	0.30941559337204777	-0.14975546834289527	0.7685866550869909	0.15881022623729318	0.157903512418203	0.49829302063233827	0.23456732700799765	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31470453218205835
Monocyte_CD14	CTD-2245F17.3	11	5	6	8	3	0.4385431140257876	-0.21227923009634753	1.0893654581479226	0.15882529541786425	0.638390641517228	0.077677630523271	0.3523977859489147	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31470453218205835
Monocyte_CD14	TMEM199	11	5	6	8	3	-0.25968220361057986	-0.6451337010432058	0.12576929382204605	0.15889065349962309	0.46693667895719626	0.03702384559217381	0.7026450663234061	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3147907836403441
Monocyte_CD14	TTC5	11	5	6	8	3	-0.4245353571972454	-1.0547963249848014	0.20572561059031064	0.1589573808049898	0.04578648331319357	0.8846011711795748	0.32889068275893873	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31487972370724693
Monocyte_CD14	C12orf57	11	5	6	8	3	0.5688297269322307	-0.27598321922867897	1.4136426730931402	0.159102484283403	0.1647988234735518	0.6979663605001816	0.2541609152129284	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3151238738979474
Monocyte_CD14	ZNF497	11	5	6	8	3	-0.3693889774100069	-0.9180490362049354	0.17927108138492148	0.15913725288321268	-0.00738558600023409	0.9785302497841308	0.30051563280203775	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3151494539726462
Monocyte_CD14	HGH1	11	5	6	8	3	-0.6391073509469319	-1.5884471644751816	0.31023246258131776	0.15916131558450583	-0.5586826811879091	0.25943780858176474	0.2441522391725479	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31515382837349426
Monocyte_CD14	PPP2R3B	11	5	6	8	3	-0.3568820879289643	-0.8871594373908989	0.1733952615329702	0.15927159490214857	-0.7417941071969514	0.020346517971529764	0.5101084331350647	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31532889484951737
Monocyte_CD14	SP110	11	5	6	8	3	-0.5342390415079106	-1.3281518705176731	0.2596737875018519	0.15932137762400764	-0.4814653391432895	0.2463394005327499	0.24682625138581293	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3153499098271481
Monocyte_CD14	WDSUB1	11	5	6	8	3	-0.5299918165640279	-1.3176495010710605	0.2576658679430046	0.1593477242426583	-0.35431510979941594	0.3806488701590497	0.23172245591302743	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3153499098271481
Monocyte_CD14	HDAC6	11	5	6	8	3	-0.34016581954543645	-0.8457100132752018	0.16537837418432888	0.15934781172667833	-0.5874923325667685	0.04338677116180695	0.42072203677156794	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3153499098271481
Monocyte_CD14	GNPDA2	11	5	6	8	3	-0.4941209495240333	-1.2285200925926973	0.24027819354463076	0.15937355725481478	-0.01131995594191304	0.9754167994624354	0.29964130514283527	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3153575835855768
Monocyte_CD14	SLC25A1	11	5	6	8	3	0.4688786932762417	-0.22809366840216222	1.1658510549546457	0.15942106486765154	-0.7282323641103279	0.06327447230609924	0.6623436454884013	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3154083106676366
Monocyte_CD14	RP11-433J20.1	11	5	6	8	3	0.547932051825897	-0.26662902131971256	1.3624931249715067	0.15945650058628535	-0.3605666397479437	0.38793291684311804	0.467214511937146	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.315411857362311
Monocyte_CD14	RP11-439L18.1	11	5	6	8	3	0.7226646070852915	-0.35168510102349637	1.7970143151940792	0.15946660093118437	-0.7666509117139771	0.17927977525643066	0.5643495540159732	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.315411857362311
Monocyte_CD14	GTPBP3	11	5	6	8	3	-0.34967280418016156	-0.8695643922820585	0.1702187839217354	0.1595021782969053	-0.0968788312339357	0.7107376915578207	0.25543015746985764	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31543114394543154
Monocyte_CD14	SLC52A2	11	5	6	8	3	-0.36683656315292945	-0.9122737299893218	0.17860060368346287	0.15952009796782696	-0.49489212530258486	0.09819268963968981	0.3261909599187023	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31543114394543154
Monocyte_CD14	ELANE	11	5	6	8	3	-1.0141923632896575	-2.5226324682431667	0.49424774166385155	0.15963487724083456	-1.1116090316729477	0.16701135603370104	0.27434400101539413	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3156148292692727
Monocyte_CD14	CPNE2	11	5	6	8	3	0.38323034892294366	-0.1868159348515142	0.9532766326974016	0.15967084494302544	-0.5907496012015625	0.06503294059138648	0.6600089334526189	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31564266688462916
Monocyte_CD14	RP4-549L20.3	11	5	6	8	3	0.43752157407704045	-0.21360669250144854	1.0886498406555294	0.1598544700481193	-0.067191546446419	0.8367752262279626	0.3385440551040447	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3159623509544858
Monocyte_CD14	MTIF3	11	5	6	8	3	-0.480422733237804	-1.1954424378470068	0.23459697137139873	0.15987766537497966	-0.8929451795826973	0.03283013977529458	0.4540059790474005	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3159648913762617
Monocyte_CD14	NEK9	11	5	6	8	3	-0.3047374421461917	-0.7585772241747437	0.14910233988236027	0.16011686034373798	0.4964929165230254	0.05402526285253058	0.6744612132424652	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316378372262888
Monocyte_CD14	IFIT1B	11	5	6	8	3	1.3423078851110484	-0.656841680509977	3.341457450732074	0.1601307634107773	0.9954559099407732	0.33445635856125294	0.23337065285414493	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316378372262888
Monocyte_CD14	LINC01629	11	5	6	8	3	0.590113290063953	-0.2888610682051279	1.469087648333034	0.16017117063794736	0.2976966034164712	0.5046247140783514	0.23352211055209882	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31641485640682726
Monocyte_CD14	BLZF1	11	5	6	8	3	-0.5680947552097427	-1.4145082875788757	0.27831877715939024	0.1602737752589897	0.5004682196393855	0.25736845018892973	0.5214536238728573	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316574183400889
Monocyte_CD14	C2orf44	11	5	6	8	3	-0.368306042163866	-0.9172033162499568	0.18059123192222482	0.1603759048574491	0.1826629778322692	0.5118729860708182	0.42424607970201045	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316692591425758
Monocyte_CD14	SMIM3	11	5	6	8	3	0.4459153248789927	-0.21868528765287182	1.1105159374108573	0.16039805346313968	0.10908436114371067	0.7436719508858471	0.2590473922930506	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316692591425758
Monocyte_CD14	OTUD7A	11	5	6	8	3	0.3452529127014324	-0.1693207070995177	0.8598265325023824	0.16039960389527333	0.31450043652082144	0.24297404735198697	0.24681786432830666	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316692591425758
Monocyte_CD14	POLR2K	11	5	6	8	3	0.2358863798139993	-0.11571637369757704	0.5874891333255756	0.1604328911266141	0.5541784072296698	0.011685483782481047	0.5716085718044032	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3167149518051885
Monocyte_CD14	CCDC163P	11	5	6	8	3	-0.3557167168755159	-0.8860005728783666	0.17456713912733485	0.1604793274892416	0.1374296732146062	0.6075021061332722	0.3958048678307087	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3167632605697171
Monocyte_CD14	RP11-823E8.3	11	5	6	8	3	0.5716655801237132	-0.28071547744036773	1.424046637687794	0.1605536814746552	0.31586246631849724	0.4666258345116727	0.23124839949179288	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31686015884621993
Monocyte_CD14	UBL5	11	5	6	8	3	0.22236867689095063	-0.10921059045380216	0.5539479442357034	0.16057236258568583	-0.16870471479828986	0.3246550342705349	0.4910865116211012	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31686015884621993
Monocyte_CD14	EMC9	11	5	6	8	3	-0.36823336821810443	-0.9174117242780206	0.18094498784181184	0.16063731449614407	-0.09059438138942211	0.7424330121078351	0.2585959567423691	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316913864818478
Monocyte_CD14	PRKAR1B	11	5	6	8	3	-0.5264657507691838	-1.3116894180409062	0.25875791650253854	0.1606653182685784	-0.22577240566827017	0.5695368022770786	0.2379096197203011	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316913864818478
Monocyte_CD14	ZNF790	11	5	6	8	3	-0.34912582101232437	-0.8698472485324505	0.1715956065078018	0.1606655062539278	0.8052315401904117	0.012813335202823047	0.7667171193443114	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.316913864818478
Monocyte_CD14	ZBED5	11	5	6	8	3	-0.4763844056541102	-1.187027878639653	0.23425906733143276	0.16072558392462297	0.4014524623475988	0.2775159930672982	0.5115890073605741	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3169890106368966
Monocyte_CD14	AHCY	11	5	6	8	3	-0.2620687102586574	-0.6530602870179778	0.12892286650066298	0.16077483427559197	-0.6155245771720299	0.011753650238087514	0.5710153459809548	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	FBXW7	11	5	6	8	3	-0.5484573588658654	-1.366752122695543	0.26983740496381214	0.16078729701310734	-0.37786894816244754	0.36876117354613724	0.23078477214703375	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	GNG10	11	5	6	8	3	0.47107752122020113	-0.23191173532796033	1.1740667777683627	0.16086323579476566	0.09433214594886774	0.7889745432284075	0.26532383472783816	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	DST	11	5	6	8	3	-0.8928242482021802	-2.2252512853935444	0.43960278898918403	0.16088120576463846	-1.362045940222281	0.06804229401792501	0.36712868345033056	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	SEZ6L	11	5	6	8	3	-0.6598127043561701	-1.6446198935995773	0.32499448488723703	0.16092629978151274	-0.5546746644246776	0.2788440427865506	0.23927012203363363	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	AAMDC	11	5	6	8	3	0.3275171486222825	-0.16132071644431517	0.8163550136888802	0.16092651849559148	-1.0436809460859604	0.002275774973696721	0.842340778003775	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	CAP1	11	5	6	8	3	-0.3217788468226996	-0.8020534656539702	0.15849577200857107	0.16092766611835632	-0.10075012758161161	0.6766788728173507	0.24933549056990245	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	ZNF69	11	5	6	8	3	-0.4027707398655735	-1.0039372774356032	0.1983957977044562	0.1609316942138579	-0.764538926901814	0.030504678366911956	0.4627083159303991	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	GAREM2	11	5	6	8	3	0.32664080959888525	-0.16090556574665454	0.8141871849444251	0.16093900378766848	0.5992174567170137	0.03498341801043872	0.44636194782568406	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3170197204783455
Monocyte_CD14	ERICH1	11	5	6	8	3	-0.4023778619071874	-1.0030786163835226	0.1983228925691478	0.16100580388642025	-0.2620631251067529	0.3944973441878714	0.22987520500673697	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3171079893261494
Monocyte_CD14	AC007182.6	11	5	6	8	3	-0.30305345795620997	-0.7557092134110361	0.14960229749861625	0.16119682067822197	0.12145522365610795	0.5951011426575692	0.39858289405340575	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31741440371065355
Monocyte_CD14	TRIM5	11	5	6	8	3	-0.6429090437203279	-1.603212360538101	0.3173942730974453	0.16120540134365346	-1.3539550403976344	0.019647930269814946	0.5141636966428506	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31741440371065355
Monocyte_CD14	TINF2	11	5	6	8	3	0.20601872016958267	-0.10174647958211819	0.5137839199212835	0.16125126477124102	0.986120174556171	0.0001678598190604902	0.8630206561488669	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31746136372232997
Monocyte_CD14	SSNA1	11	5	6	8	3	-0.29998519295987225	-0.7481811237112768	0.14821073779153227	0.1612982675863638	-0.7188320013774536	0.010730250994332046	0.5806867634075727	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31751055376234677
Monocyte_CD14	CCDC7-1	11	5	6	8	3	-0.7451672162001628	-1.8587233917303385	0.3683889593300129	0.16137508263484474	-0.32180140318453054	0.5676208106145296	0.23697712032684948	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31761840680730125
Monocyte_CD14	LL21NC02-1C16.2	11	5	6	8	3	-0.393550504474043	-0.9817259868810322	0.19462497793294614	0.16141596621953752	-0.9443188483928314	0.010675295148899413	0.5812349170605808	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3176497454278471
Monocyte_CD14	MTL5	11	5	6	8	3	-0.45274654995027275	-1.1294276276334525	0.223934527732907	0.16143505888916795	-0.7635549759360696	0.048361478942505934	0.4074788374553595	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3176497454278471
Monocyte_CD14	NCBP2-AS1	11	5	6	8	3	-0.3237494764243485	-0.8078736885833648	0.16037473573466782	0.1616213247060383	-0.18735909197755224	0.4477872931577531	0.22958384655519626	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31796445838800064
Monocyte_CD14	NAE1	11	5	6	8	3	-0.4451912245713816	-1.1109473953425613	0.22056494619979794	0.16163909884490898	0.2726666068103558	0.4227989187341459	0.452615509943069	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31796445838800064
Monocyte_CD14	FLNB	11	5	6	8	3	-0.6446232142313021	-1.6089743845352567	0.3197279560726525	0.16177591595605753	3.272507518413429	0.0001127246990013722	0.9202063988633468	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31816107202859656
Monocyte_CD14	FBXL18	11	5	6	8	3	-0.48473172501862344	-1.2099007339703678	0.24043728393312086	0.16178317323248725	0.08465009298227599	0.8157928011055108	0.34122928307683653	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31816107202859656
Monocyte_CD14	RCC1	11	5	6	8	3	-0.24039316745655348	-0.6000745159992869	0.11928818108617983	0.1618325842692168	0.024227176469523215	0.8929406139667295	0.3238299084043327	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3182018356038499
Monocyte_CD14	TRBV2	11	5	6	8	3	-0.8454947872533565	-2.1105948154435445	0.4196052409368316	0.1618480316312488	1.493050258142965	0.040933752372373226	0.6943545606785992	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3182018356038499
Monocyte_CD14	SMUG1	11	5	6	8	3	-0.3743416523078564	-0.9345282035528111	0.18584489893709827	0.16189113604434546	-0.6921185403413568	0.03426447945665792	0.44879354888129064	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31824319423330233
Monocyte_CD14	TTC9	11	5	6	8	3	-0.43002350113126264	-1.0736471303352046	0.21360012807267936	0.16195526787208323	-0.2635111884479422	0.42295219852900257	0.2288556739031058	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31832402658422554
Monocyte_CD14	SIGLEC9	11	5	6	8	3	-0.28055829803632454	-0.7005152949969614	0.13939869892431234	0.1619909877129585	1.0083243868704432	0.0011177529321274935	0.8656162766707124	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31832402658422554
Monocyte_CD14	PSD4	11	5	6	8	3	-0.47797938057815964	-1.193462929192645	0.23750416803632574	0.16199847660367736	-0.09402145618786406	0.7932229030238351	0.26469218952404006	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31832402658422554
Monocyte_CD14	SGSM3	11	5	6	8	3	-0.2903874266499028	-0.7253432837830758	0.14456843048327023	0.16223453914062982	-0.6854905032779182	0.01169086275367096	0.571697135202311	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31874445353501674
Monocyte_CD14	SEPT6	11	5	6	8	3	-0.3878064779253414	-0.9687830469877329	0.19317009113705008	0.16229951796934156	0.46189408501375784	0.13967910571891126	0.5889482940331376	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31882868119273594
Monocyte_CD14	NUDC	11	5	6	8	3	-0.33109235355161476	-0.8271476638537828	0.16496295675055328	0.16233141678286492	0.09686557440163224	0.6976743505929992	0.3695732749566183	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31884212092986947
Monocyte_CD14	DNAJC18	11	5	6	8	3	-0.49914501832565433	-1.2470268861478655	0.2487368494965569	0.16235300982392728	0.10981428777776703	0.7697278013530185	0.35153199652285017	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31884212092986947
Monocyte_CD14	LINC00649	11	5	6	8	3	0.45505650984176554	-0.22681753251995124	1.1369305522034823	0.162380792122985	-0.36438768126886245	0.3024217206915284	0.49907317634087445	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31884212092986947
Monocyte_CD14	RPL18	11	5	6	8	3	-0.16907869306311396	-0.4224422360625601	0.08428484993633217	0.16239479774148055	0.041195412501037865	0.7459792640954472	0.3572971875056725	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31884212092986947
Monocyte_CD14	MT1F	11	5	6	8	3	-0.42478885372324815	-1.0615276719755793	0.211949964529083	0.16250827443076502	-0.6410269381460783	0.07150945243518174	0.36097407327554054	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31902148455840756
Monocyte_CD14	TRBV5-5	11	5	6	8	3	0.6307171188438824	-0.3149482385967808	1.5763824762845455	0.16260614093330333	0.12141844553100778	0.7978427521009768	0.26472688627539265	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31915705576814163
Monocyte_CD14	POLB	11	5	6	8	3	-0.5516062160001834	-1.3786911607157697	0.2754787287154028	0.162621596684301	-0.82455625838795	0.07378888883016423	0.35730820733555657	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31915705576814163
Monocyte_CD14	NGDN	11	5	6	8	3	-0.4980463237358765	-1.2448717284494952	0.2487790809777422	0.16264582832152658	0.32390664741122066	0.3971407112123364	0.4609547809032455	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3191611770614689
Monocyte_CD14	DAXX	11	5	6	8	3	-0.7783402854234658	-1.9456268250144753	0.3889462541675437	0.16269588818249545	0.6201622603471173	0.30505335627812813	0.4976672787449825	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3192159732625533
Monocyte_CD14	RP4-536B24.3	11	5	6	8	3	0.35501629954772684	-0.17747459875808125	0.8875071978535349	0.16274365224492376	0.09036340578652728	0.7353644876473235	0.2552037528159593	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3192662507174596
Monocyte_CD14	IGKV4-1	11	5	6	8	3	-1.1168646121509302	-2.7922649578467014	0.5585357335448409	0.1627899248263302	-0.44470732391737056	0.5989923005604654	0.23842792589996942	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31931358894457396
Monocyte_CD14	MIR22HG	11	5	6	8	3	0.4417276019330829	-0.2210746835011338	1.1045298873672995	0.162885086705954	0.8800999055606091	0.02549829548726891	0.4838984036127152	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3194567979581888
Monocyte_CD14	TRIB2	11	5	6	8	3	0.6454626547377322	-0.32311132867092474	1.614036638146389	0.16291261744378857	0.7866629735867552	0.13242921929834695	0.29393158042864753	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3194673451396349
Monocyte_CD14	RYR1	11	5	6	8	3	0.34472729930528573	-0.1727120224572976	0.8621666210678691	0.16301694353604415	0.3858865486025679	0.1625651070258778	0.274805769376234	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31962846264218797
Monocyte_CD14	AC016549.1	11	5	6	8	3	0.4572169691464182	-0.22912160138637894	1.1435555396792152	0.16304456455784813	1.723364414100115	0.0008438125027719781	0.7867118628197299	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3196391606156509
Monocyte_CD14	LLPH	11	5	6	8	3	-0.25075548328931274	-0.6273289842457302	0.12581801766710476	0.163201246242866	-0.4589421787136114	0.036161948736323585	0.4422519180079467	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3199028370352549
Monocyte_CD14	KRT7	11	5	6	8	3	0.7324052384779174	-0.3676723289762185	1.8324828059320533	0.16326329565821263	0.8361280017177357	0.1555944536092523	0.2785729225725506	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31990766520650055
Monocyte_CD14	CAPN10-AS1	11	5	6	8	3	-0.5397128491113604	-1.3503756916585636	0.2709499934358428	0.16326812223596612	-0.05247747959463167	0.8970818187955392	0.2806393167128731	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31990766520650055
Monocyte_CD14	RNF123	11	5	6	8	3	0.30649316682763045	-0.15387537632256604	0.766861709977827	0.16327439602154753	-0.5098289156891309	0.05173542207287029	0.6763732895563751	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31990766520650055
Monocyte_CD14	SLC41A2	11	5	6	8	3	0.8803250006306251	-0.44203278953942493	2.202682790800675	0.1632924432137196	2.147376502898802	0.010089597401304709	0.587282634587345	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.31990766520650055
Monocyte_CD14	RP5-894A10.2	11	5	6	8	3	0.29045508194231257	-0.14602748239301422	0.7269376462776393	0.16344814455054027	0.1724922399673603	0.43860869163867944	0.22760560025655396	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32016920572715857
Monocyte_CD14	ZC3H4	11	5	6	8	3	-0.43230111061412246	-1.082188612396528	0.21758639116828304	0.16358844770667694	0.5934922635123208	0.09637468757346956	0.624089109656023	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.320395531712713
Monocyte_CD14	HSD17B12	11	5	6	8	3	-0.4551356919573564	-1.1393980385972275	0.22912665468251475	0.1636140591606812	0.11344084528670173	0.7412041053217435	0.3571731466093908	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.320395531712713
Monocyte_CD14	LINC01093	11	5	6	8	3	0.8435304392729553	-0.4247756072801231	2.111836485826034	0.16364964076864694	-0.4166342198902931	0.5171737444765869	0.4194055227679462	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.320395531712713
Monocyte_CD14	FHIT	11	5	6	8	3	0.50157768394693	-0.252584778877759	1.2557401467716192	0.16365255437180806	0.5868906629536976	0.14714306754868553	0.2835008440479245	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.320395531712713
Monocyte_CD14	SYCP3	11	5	6	8	3	0.5169135790611925	-0.2603927886772285	1.2942199467996134	0.1636932968843049	0.24894541066401715	0.527449005696062	0.2313542647669502	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32042941363755584
Monocyte_CD14	FOXRED2	11	5	6	8	3	-0.4332838320307141	-1.0848691543124875	0.21830149025105938	0.16371429995711195	-0.7711624538933282	0.04049706627247345	0.4285821689943091	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32042941363755584
Monocyte_CD14	GOLGA8R	11	5	6	8	3	-0.3444682408583104	-0.8625271138991061	0.17359063218248527	0.1637409532896917	-0.25346778043151436	0.34245467187963935	0.22963157650129995	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32043809029592135
Monocyte_CD14	ZDHHC16	11	5	6	8	3	-0.6060611965851013	-1.51802464497852	0.3059022518083173	0.1639388793695813	-0.6846243432035211	0.16011970614722285	0.2756551271089387	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32068977462308984
Monocyte_CD14	AC006482.1	11	5	6	8	3	0.31846286283021474	-0.16074329526879388	0.7976690209292234	0.16394114378138913	-0.010636537190913009	0.9646071619792667	0.3063480293919849	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32068977462308984
Monocyte_CD14	CCDC88C	11	5	6	8	3	-0.7177193541940254	-1.7977555964694432	0.3623168880813923	0.16395834886179905	-0.06561995084297578	0.9033661673462966	0.2809798391127044	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32068977462308984
Monocyte_CD14	ZNF222	11	5	6	8	3	0.29694231451963155	-0.14990170695595062	0.7437863359952137	0.1639585124676542	0.6002826220914249	0.024266763921976877	0.48972168746254185	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.32068977462308984
Monocyte_CD14	FGFR1OP	11	5	6	8	3	-0.40654007727594715	-1.0183618457584764	0.20528169120658207	0.1639908212123111	0.07516078442751173	0.8063648973764045	0.34101451442193187	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3206994248104096
Monocyte_CD14	SMAGP	11	5	6	8	3	-0.4069679027469234	-1.019461665459459	0.20552585996561223	0.16400792302730538	-0.5706294702067924	0.09089431281080078	0.3331993725248904	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3206994248104096
Monocyte_CD14	NALT1	11	5	6	8	3	-0.3870261201428047	-0.9695667851960006	0.19551454491039122	0.16404603225683154	-0.4934358169064667	0.11876150309199761	0.3044051353718731	OLS donor pseudobulk log2CPM ~ frail_indicator + OH_platform_indicator	0.3207304543351095
