cell_type	gene	n_frail	n_healthy_old_non_frail_F	log2cpm_difference	p_value	adj_p_value_bh	test
B	WDR45	5	3	0.19869022076551524	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	WDR55	5	3	-0.6596473809029924	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	WDR60	5	3	-1.3517232949498328	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	YWHAH	5	3	0.5504112655637066	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZBTB9	5	3	1.1897902523186472	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZC2HC1A	5	3	-1.1755343367950597	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZC4H2	5	3	-0.6733784537427026	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZCCHC18	5	3	-1.0094137752417982	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZCCHC9	5	3	-0.5182041962971535	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZFAND5	5	3	0.988747677262058	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZHX2	5	3	-0.5888518196391344	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZKSCAN8	5	3	-1.0573730531171939	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF107	5	3	-0.6905985175286355	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF136	5	3	-0.8529147613475123	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF138	5	3	-0.5836947702576225	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF182	5	3	-1.4533786543421563	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF280C	5	3	-1.2271408331881464	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF292	5	3	-0.8478171624460495	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF318	5	3	-0.655791685793961	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF322	5	3	-1.4045435163239692	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF395	5	3	0.526780004248641	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF608	5	3	0.6554564996757564	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF658	5	3	-0.6898085002919444	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF703	5	3	3.088458855789562	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF711	5	3	-0.8580430897991478	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF75D	5	3	-1.1382973310484301	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF76	5	3	-0.5196794497955493	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF782	5	3	-1.6956404252243167	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZNF92	5	3	-1.1115430797677508	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZRSR2	5	3	-0.7770884700673051	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ZSCAN16	5	3	-0.725741135670845	0.03571428571428571	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	APOL1	5	3	-1.2571962136461865	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	CFP	5	3	-1.166421983274597	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	ERMP1	5	3	-1.2130494893594588	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	KIAA2022	5	3	-1.355435806388286	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	RP3-467N11.1	5	3	-1.4722650967604927	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	RP6-159A1.4	5	3	-1.6148234607849805	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	S100Z	5	3	-1.3421517381718997	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	SDR16C5	5	3	-1.680450067307199	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	SLC25A34	5	3	1.0229957381131989	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
B	SPIN3	5	3	-1.4717958180874762	0.035770082232490764	0.23489220387287765	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	RP11-186N15.3	5	3	-0.36917729371388086	0.016804604239087043	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	THOC7-AS1	5	3	-0.39770312296264926	0.016804604239087043	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	PTK7	5	3	-0.30208861503788914	0.02617919706364721	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARMCX1	5	3	-0.5270129275540759	0.03247332032606962	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ABCC1	5	3	2.211666977629313	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ABHD10	5	3	-0.47421055062978645	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ABHD17A	5	3	0.7020600781447959	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ABHD5	5	3	0.701859240179803	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AC002331.1	5	3	0.9544320432715571	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AC005363.11	5	3	0.6676658059968477	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AC093495.4	5	3	0.9319377003689686	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ACO2	5	3	0.2752232687376388	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ACOT7	5	3	0.5795524207582932	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ACTR1A	5	3	0.5459864084102941	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ADARB1	5	3	0.8539862556098683	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ADIPOR1	5	3	0.31680747167204526	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ADRM1	5	3	0.6854099039388721	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AKR1C3	5	3	1.1397333941204661	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ALDOA	5	3	0.1489413251967715	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AMFR	5	3	1.064628280095905	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ANAPC13	5	3	0.446044006179398	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ANGEL2	5	3	-0.466928150290987	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ANKRD16	5	3	0.6991890492100474	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ANXA11	5	3	0.33123635263709517	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AP000692.10	5	3	0.8806542384423353	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AP3D1	5	3	0.7210341153346134	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	APBA3	5	3	0.36877733655445066	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	APEX2	5	3	0.2741080447636186	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	APRT	5	3	0.17509271713880814	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARL6	5	3	-0.4537427089371455	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARL8A	5	3	0.5363438740199165	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARMC5	5	3	0.8164514216868799	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARMCX3	5	3	-0.867481515807849	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARPC4-TTLL3	5	3	0.3830827533424448	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ARV1	5	3	0.5475774534122002	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ASAH2B	5	3	0.2855721054414677	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ASNA1	5	3	0.494564156440485	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ATAD3A	5	3	0.4035018258726426	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ATG3	5	3	0.3132451388004176	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ATP13A2	5	3	1.7185827145612567	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ATP5C1	5	3	0.228828396700548	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ATP6AP1	5	3	0.34151560378173507	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	AURKAIP1	5	3	0.266603942403874	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	B3GALNT2	5	3	0.73062497675068	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	B3GALT6	5	3	2.8119629970240276	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BAG4	5	3	-0.6411153028535548	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BCKDK	5	3	0.46974546647855364	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BCL7C	5	3	1.1526817629472688	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BHLHB9	5	3	-0.4088313204817102	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BIK	5	3	0.9889262127620588	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BOLA2	5	3	0.3696654223706498	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BRCC3	5	3	-0.5059800056566037	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BRK1	5	3	0.2484753040121781	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BSG	5	3	0.4441677268798214	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	BTBD2	5	3	0.4354239022702404	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	C16orf52	5	3	1.0639114684583566	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	C16orf54	5	3	-1.3804123779856647	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	C19orf24	5	3	0.48103066290411345	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	C1orf198	5	3	0.6679797585117828	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CAMK1D	5	3	1.0856371483175442	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CAPN15	5	3	0.5184246430839292	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CAPZB	5	3	0.29911238452841626	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CASP9	5	3	0.5186366519461256	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CASZ1	5	3	0.8828186191626912	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CBFB	5	3	0.9507567688173824	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CCDC12	5	3	0.48754904428646206	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CCDC94	5	3	0.6253226578399644	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CCNE2	5	3	1.0310215600880648	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CCRL2	5	3	0.5502586548938176	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CDC34	5	3	1.7351440926067543	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CDC37	5	3	0.28269808036691746	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CDIP1	5	3	0.412465450565179	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CDKN2D	5	3	0.734475870872326	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CDT1	5	3	0.8246918896815079	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CENPM	5	3	0.8154255681425906	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CEP170	5	3	-0.6964170148498368	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CFAP20	5	3	-1.1212881545446578	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CH507-513H4.3	5	3	0.8013186481385501	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CH507-513H4.4	5	3	1.8694126298720692	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CH507-513H4.6	5	3	1.2494183102282126	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CHTF8	5	3	0.4934560137961306	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CISH	5	3	1.5931126734910561	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CMSS1	5	3	0.3295001484511326	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CMTM3	5	3	0.2698371389704439	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CMTM6	5	3	0.5008791420116392	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CMTM8	5	3	0.8264890795522142	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CNIH4	5	3	0.22924853152871982	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CNN2	5	3	0.3431825575186167	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	COL5A3	5	3	0.7623766251392976	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	COMTD1	5	3	0.6304680220307644	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	COQ7	5	3	0.6681288593364831	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CORO1A	5	3	0.35808722656983427	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	COTL1	5	3	2.2864903280478934	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	COX6C	5	3	0.12719099819170943	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	COX7B	5	3	0.3484730817057855	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CPNE5	5	3	1.390426977452762	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CPQ	5	3	-0.3735647397113029	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CR1	5	3	-0.9954209843509608	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CRELD2	5	3	0.3818118830824657	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CSTB	5	3	0.4564071536422025	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTB-31O20.9	5	3	0.6146239197068653	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTD-2135D7.2	5	3	-0.42137743223976404	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTD-2192J16.22	5	3	1.2964031757769487	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTD-3184A7.4	5	3	-0.9993404390273	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTD-3203P2.3	5	3	0.8700431907541643	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTD-3252C9.4	5	3	-1.4731625724481625	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTNNBIP1	5	3	0.7553724587868116	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTSB	5	3	0.4797293476411735	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CTU2	5	3	0.5602661395228576	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CXCR6	5	3	1.0570989878439148	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CYB561D2	5	3	0.7068549060839224	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CYB5R1	5	3	0.4018186091672118	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	CYBA	5	3	0.4926909489355076	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DAPK3	5	3	0.5189787781470616	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DAZAP1	5	3	1.1589959165768864	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DCTN5	5	3	0.5864303323050613	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DCTPP1	5	3	0.6536144236848878	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DECR1	5	3	0.35100940966663163	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DNAJC5	5	3	1.5047074656004336	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DNAJC9	5	3	0.29858844141462093	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DOK2	5	3	0.6886855798761653	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DOK4	5	3	1.1132304510117967	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DTL	5	3	0.5407496356375845	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DTNBP1	5	3	0.4815128195795024	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DUS3L	5	3	0.4218112310894524	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	DUSP4	5	3	1.2492237015127836	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	E2F4	5	3	0.4473350167265515	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EBP	5	3	0.6807197441064945	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ECD	5	3	-0.3764003517818377	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ECI1	5	3	1.8252629364087791	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ECI2	5	3	-0.40014770369500585	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EFHC1	5	3	-0.5662816325097886	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EIF4EBP1	5	3	0.5430814492430316	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ELAVL1	5	3	1.6004292110642115	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ELP6	5	3	0.3148943874775618	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EMC8	5	3	0.4670398666275104	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ENO1	5	3	0.5620320056697947	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EOGT	5	3	0.5767108688545566	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	ETS2	5	3	0.6680586401432986	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EXOSC6	5	3	1.0293913387626867	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	EXOSC7	5	3	0.6060605730691142	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	F8A1	5	3	0.6249048860840207	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
CD4_T	F8A2	5	3	0.6343709062521858	0.03571428571428571	0.2968028255951848	Mann-Whitney U donor pseudobulk logCPM, F-series-only sensitivity
